,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
40130,2.0,01/01/2020 02:00:59 AM,01/01/2020 02:06:01 AM,1.0,0.56,1.0,N,107.0,137.0,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
40131,2.0,01/01/2020 02:12:36 AM,01/01/2020 02:18:33 AM,1.0,0.85,1.0,N,79.0,107.0,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
40132,2.0,01/01/2020 02:20:41 AM,01/01/2020 02:22:30 AM,1.0,0.28,1.0,N,107.0,137.0,3.0,-3.5,-0.5,-0.5,0.0,0.0,-0.3,-7.3,-2.5
40133,2.0,01/01/2020 02:20:41 AM,01/01/2020 02:22:30 AM,1.0,0.28,1.0,N,107.0,137.0,2.0,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
40134,2.0,01/01/2020 02:26:10 AM,01/01/2020 02:37:01 AM,1.0,1.59,1.0,N,170.0,234.0,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
40135,2.0,01/01/2020 02:42:18 AM,01/01/2020 03:02:45 AM,1.0,4.22,1.0,N,113.0,143.0,1.0,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
40136,2.0,01/01/2020 02:38:44 AM,01/01/2020 02:47:52 AM,4.0,1.32,1.0,N,231.0,144.0,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
40137,2.0,01/01/2020 02:50:35 AM,01/01/2020 03:10:52 AM,4.0,5.79,1.0,N,144.0,145.0,1.0,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
40138,2.0,01/01/2020 02:15:02 AM,01/01/2020 02:34:44 AM,4.0,4.23,1.0,N,170.0,7.0,1.0,17.0,0.5,0.5,4.16,0.0,0.3,24.96,2.5
40139,2.0,01/01/2020 02:35:46 AM,01/01/2020 02:47:44 AM,1.0,2.29,1.0,N,7.0,129.0,1.0,10.5,0.5,0.5,2.36,0.0,0.3,14.16,0.0
40140,1.0,01/01/2020 02:18:41 AM,01/01/2020 02:27:43 AM,1.0,2.4,1.0,N,229.0,142.0,2.0,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
40141,1.0,01/01/2020 02:33:22 AM,01/01/2020 02:57:03 AM,2.0,5.7,1.0,N,163.0,83.0,2.0,21.5,3.0,0.5,0.0,0.0,0.3,25.3,2.5
40142,1.0,01/01/2020 02:14:25 AM,01/01/2020 02:28:31 AM,1.0,3.2,1.0,N,256.0,25.0,1.0,13.0,0.5,0.5,3.0,0.0,0.3,17.3,0.0
40143,1.0,01/01/2020 02:30:44 AM,01/01/2020 02:52:46 AM,1.0,6.6,1.0,N,25.0,89.0,2.0,22.0,0.5,0.5,0.0,0.0,0.3,23.3,0.0
40144,2.0,01/01/2020 02:01:11 AM,01/01/2020 02:12:37 AM,3.0,2.69,1.0,N,141.0,238.0,1.0,11.0,0.5,0.5,2.5,0.0,0.3,17.3,2.5
40145,2.0,01/01/2020 02:35:47 AM,01/01/2020 02:38:29 AM,2.0,0.64,1.0,N,50.0,50.0,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
40146,2.0,01/01/2020 02:55:27 AM,01/01/2020 03:04:49 AM,4.0,3.35,1.0,N,48.0,238.0,1.0,11.5,0.5,0.5,1.0,0.0,0.3,16.3,2.5
40147,2.0,01/01/2020 02:12:57 AM,01/01/2020 02:32:00 AM,1.0,4.56,1.0,N,79.0,236.0,1.0,16.5,0.5,0.5,6.09,0.0,0.3,26.39,2.5
40148,2.0,01/01/2020 02:03:51 AM,01/01/2020 02:24:24 AM,1.0,3.07,1.0,N,232.0,249.0,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
40149,2.0,01/01/2020 02:26:14 AM,01/01/2020 02:39:10 AM,1.0,3.35,1.0,N,249.0,65.0,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
40150,2.0,01/01/2020 02:42:49 AM,01/01/2020 02:48:53 AM,1.0,1.26,1.0,N,65.0,25.0,1.0,6.5,0.5,0.5,1.95,0.0,0.3,9.75,0.0
40151,1.0,01/01/2020 02:11:54 AM,01/01/2020 02:40:56 AM,2.0,6.1,1.0,N,161.0,88.0,2.0,24.0,3.0,0.5,0.0,0.0,0.3,27.8,2.5
40152,1.0,01/01/2020 02:55:19 AM,01/01/2020 03:07:51 AM,3.0,1.6,1.0,N,148.0,107.0,2.0,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
40153,2.0,01/01/2020 02:08:28 AM,01/01/2020 02:18:15 AM,1.0,1.34,1.0,N,148.0,114.0,1.0,8.0,0.5,0.5,1.8,0.0,0.3,13.6,2.5
40154,2.0,01/01/2020 02:22:01 AM,01/01/2020 02:38:48 AM,4.0,4.0,1.0,N,114.0,49.0,2.0,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
40155,2.0,01/01/2020 02:42:47 AM,01/01/2020 03:04:08 AM,1.0,10.41,1.0,N,49.0,92.0,1.0,30.5,0.5,0.5,0.0,0.0,0.3,31.8,0.0
40156,2.0,01/01/2020 02:06:49 AM,01/01/2020 02:24:58 AM,6.0,5.62,1.0,N,24.0,186.0,2.0,19.5,0.5,0.5,0.0,0.0,0.3,23.3,2.5
40157,2.0,01/01/2020 02:25:39 AM,01/01/2020 02:35:21 AM,6.0,1.88,1.0,N,90.0,79.0,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
40158,2.0,01/01/2020 02:37:07 AM,01/01/2020 02:53:06 AM,6.0,3.4,1.0,N,79.0,65.0,1.0,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
40159,1.0,01/01/2020 02:08:37 AM,01/01/2020 02:23:15 AM,2.0,2.7,1.0,N,79.0,229.0,1.0,12.5,3.0,0.5,3.25,0.0,0.3,19.55,2.5
40160,2.0,01/01/2020 02:05:53 AM,01/01/2020 02:12:45 AM,1.0,1.47,1.0,N,107.0,249.0,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
40161,2.0,01/01/2020 02:13:55 AM,01/01/2020 02:26:04 AM,1.0,2.29,1.0,N,249.0,87.0,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
40162,2.0,01/01/2020 02:29:16 AM,01/01/2020 03:10:22 AM,1.0,11.42,1.0,N,87.0,129.0,2.0,38.5,0.5,0.5,0.0,0.0,0.3,42.3,2.5
40163,2.0,01/01/2020 02:36:31 AM,01/01/2020 03:28:21 AM,1.0,9.25,1.0,N,230.0,225.0,1.0,39.0,0.5,0.5,8.56,0.0,0.3,51.36,2.5
40164,2.0,01/01/2020 02:00:34 AM,01/01/2020 02:14:39 AM,1.0,2.27,1.0,N,263.0,43.0,1.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
40165,2.0,01/01/2020 02:16:04 AM,01/01/2020 02:20:46 AM,1.0,0.86,1.0,N,43.0,239.0,1.0,5.5,0.5,0.5,2.32,0.0,0.3,11.62,2.5
40166,2.0,01/01/2020 02:34:39 AM,01/01/2020 02:56:23 AM,1.0,4.54,1.0,N,48.0,45.0,2.0,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
40167,2.0,01/01/2020 02:58:56 AM,01/01/2020 03:06:24 AM,1.0,1.07,1.0,N,232.0,79.0,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
40168,2.0,01/01/2020 02:17:22 AM,01/01/2020 02:17:27 AM,2.0,0.0,5.0,N,170.0,170.0,1.0,10.0,0.0,0.0,2.56,0.0,0.3,15.36,2.5
40169,2.0,01/01/2020 02:31:02 AM,01/01/2020 03:13:45 AM,1.0,10.35,1.0,N,262.0,36.0,1.0,37.5,0.5,0.5,6.2,0.0,0.3,47.5,2.5
40170,1.0,01/01/2020 02:05:42 AM,01/01/2020 02:14:35 AM,1.0,1.5,1.0,N,137.0,79.0,1.0,8.0,3.0,0.5,3.5,0.0,0.3,15.3,2.5
40171,1.0,01/01/2020 02:16:05 AM,01/01/2020 02:43:45 AM,1.0,6.3,1.0,N,79.0,236.0,1.0,23.5,3.0,0.5,5.45,0.0,0.3,32.75,2.5
40172,1.0,01/01/2020 02:41:22 AM,01/01/2020 02:48:10 AM,1.0,1.1,1.0,N,79.0,107.0,1.0,7.0,3.0,0.5,1.0,0.0,0.3,11.8,2.5
40173,1.0,01/01/2020 02:58:19 AM,01/01/2020 03:15:46 AM,1.0,3.2,1.0,N,162.0,148.0,1.0,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
40174,1.0,01/01/2020 02:20:54 AM,01/01/2020 02:39:49 AM,4.0,3.4,1.0,N,264.0,264.0,2.0,14.5,0.5,0.5,0.0,0.0,0.3,15.8,0.0
40175,1.0,01/01/2020 02:49:34 AM,01/01/2020 03:08:40 AM,2.0,3.6,1.0,N,264.0,264.0,1.0,15.0,0.5,0.5,1.0,0.0,0.3,17.3,0.0
40176,1.0,01/01/2020 02:20:51 AM,01/01/2020 02:28:09 AM,1.0,1.9,1.0,N,43.0,263.0,2.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
40177,1.0,01/01/2020 02:48:26 AM,01/01/2020 03:05:23 AM,2.0,4.0,1.0,N,79.0,40.0,1.0,15.5,3.0,0.5,4.0,0.0,0.3,23.3,2.5
40178,1.0,01/01/2020 02:03:36 AM,01/01/2020 02:16:09 AM,2.0,3.2,1.0,Y,158.0,87.0,1.0,12.0,3.0,0.5,1.5,0.0,0.3,17.3,2.5
40179,1.0,01/01/2020 02:18:54 AM,01/01/2020 02:37:07 AM,2.0,5.1,1.0,Y,87.0,164.0,1.0,18.5,3.0,0.5,4.45,0.0,0.3,26.75,2.5
40180,1.0,01/01/2020 02:38:49 AM,01/01/2020 03:14:56 AM,2.0,6.0,1.0,Y,164.0,256.0,1.0,27.0,3.0,0.5,5.0,0.0,0.3,35.8,2.5
40181,1.0,01/01/2020 02:44:02 AM,01/01/2020 02:49:32 AM,2.0,0.7,1.0,N,107.0,107.0,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
40182,1.0,01/01/2020 02:53:10 AM,01/01/2020 03:01:11 AM,2.0,1.2,1.0,N,107.0,68.0,1.0,7.0,3.0,0.5,1.0,0.0,0.3,11.8,2.5
40183,2.0,01/01/2020 01:55:16 AM,01/01/2020 02:17:13 AM,1.0,6.9,1.0,N,152.0,159.0,2.0,23.0,0.5,0.5,0.0,0.0,0.3,24.3,0.0
40184,2.0,01/01/2020 02:05:57 AM,01/01/2020 02:14:07 AM,1.0,1.88,1.0,N,107.0,229.0,1.0,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
40185,2.0,01/01/2020 02:33:14 AM,01/01/2020 02:40:07 AM,1.0,1.28,1.0,N,142.0,239.0,1.0,7.0,0.5,0.5,3.24,0.0,0.3,14.04,2.5
40186,2.0,01/01/2020 02:41:32 AM,01/01/2020 02:56:48 AM,1.0,2.74,1.0,N,239.0,229.0,1.0,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5
40187,2.0,01/01/2020 02:07:02 AM,01/01/2020 02:43:35 AM,1.0,7.43,1.0,N,261.0,143.0,1.0,29.0,0.5,0.5,3.0,0.0,0.3,35.8,2.5
40188,2.0,01/01/2020 02:54:04 AM,01/01/2020 03:04:27 AM,1.0,2.11,1.0,N,230.0,137.0,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
40189,2.0,01/01/2020 02:13:59 AM,01/01/2020 02:30:20 AM,1.0,3.74,1.0,N,107.0,143.0,1.0,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
40190,2.0,01/01/2020 02:39:27 AM,01/01/2020 02:51:25 AM,1.0,1.18,1.0,N,48.0,229.0,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
40191,2.0,01/01/2020 02:36:03 AM,01/01/2020 02:51:55 AM,1.0,4.23,1.0,N,232.0,33.0,1.0,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
40192,2.0,01/01/2020 02:40:08 AM,01/01/2020 02:45:04 AM,4.0,0.83,1.0,N,229.0,162.0,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
40193,2.0,01/01/2020 02:53:24 AM,01/01/2020 02:56:21 AM,1.0,0.76,1.0,N,162.0,137.0,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
40194,1.0,01/01/2020 02:34:33 AM,01/01/2020 02:48:48 AM,0.0,2.8,1.0,N,144.0,68.0,1.0,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
40195,1.0,01/01/2020 02:54:45 AM,01/01/2020 03:03:47 AM,2.0,1.6,1.0,N,48.0,162.0,2.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
40196,2.0,01/01/2020 02:34:52 AM,01/01/2020 02:53:19 AM,5.0,6.56,1.0,N,239.0,243.0,2.0,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
40197,2.0,01/01/2020 02:07:00 AM,01/01/2020 02:20:39 AM,1.0,3.2,1.0,N,107.0,262.0,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
40198,2.0,01/01/2020 02:35:54 AM,01/01/2020 02:39:17 AM,1.0,1.08,1.0,N,239.0,48.0,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
40199,2.0,01/01/2020 02:54:25 AM,01/01/2020 03:03:40 AM,1.0,1.94,1.0,N,230.0,137.0,1.0,8.5,0.5,0.5,2.0,0.0,0.3,14.3,2.5
40200,2.0,01/01/2020 02:06:51 AM,01/01/2020 02:11:30 AM,1.0,0.97,1.0,N,170.0,233.0,1.0,5.5,0.5,0.5,1.4,0.0,0.3,10.7,2.5
40201,2.0,01/01/2020 02:19:50 AM,01/01/2020 02:26:27 AM,1.0,0.89,1.0,N,107.0,90.0,1.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
40202,2.0,01/01/2020 02:30:21 AM,01/01/2020 02:30:36 AM,1.0,0.0,1.0,N,90.0,90.0,3.0,-2.5,-0.5,-0.5,0.0,0.0,-0.3,-6.3,-2.5
40203,2.0,01/01/2020 02:30:21 AM,01/01/2020 02:30:36 AM,1.0,0.0,1.0,N,90.0,90.0,2.0,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
40204,2.0,01/01/2020 02:06:28 AM,01/01/2020 02:10:06 AM,1.0,0.28,1.0,N,41.0,41.0,2.0,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
40205,2.0,01/01/2020 02:17:26 AM,01/01/2020 02:26:18 AM,1.0,1.86,1.0,N,74.0,151.0,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
40206,2.0,01/01/2020 02:38:10 AM,01/01/2020 02:57:08 AM,1.0,4.87,1.0,N,41.0,169.0,2.0,18.5,0.5,0.5,0.0,0.0,0.3,19.8,0.0
40207,2.0,01/01/2020 02:06:10 AM,01/01/2020 02:27:22 AM,1.0,13.91,1.0,N,132.0,252.0,1.0,37.5,0.5,0.5,7.76,0.0,0.3,46.56,0.0
40208,2.0,01/01/2020 02:09:17 AM,01/01/2020 02:40:08 AM,2.0,20.59,2.0,N,132.0,239.0,1.0,52.0,0.0,0.5,8.0,6.12,0.3,69.42,2.5
40209,2.0,01/01/2020 02:42:49 AM,01/01/2020 02:52:30 AM,2.0,2.1,1.0,N,142.0,229.0,2.0,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
40210,2.0,01/01/2020 02:57:01 AM,01/01/2020 03:13:40 AM,2.0,6.72,1.0,N,229.0,260.0,1.0,21.0,0.5,0.5,4.0,0.0,0.3,28.8,2.5
40211,2.0,01/01/2020 02:19:55 AM,01/01/2020 02:34:10 AM,1.0,4.66,1.0,N,170.0,209.0,1.0,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
40212,2.0,01/01/2020 02:39:48 AM,01/01/2020 02:51:10 AM,1.0,2.82,1.0,N,88.0,33.0,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
40213,1.0,01/01/2020 02:10:19 AM,01/01/2020 02:16:22 AM,1.0,1.0,1.0,N,170.0,107.0,1.0,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
40214,1.0,01/01/2020 02:26:40 AM,01/01/2020 02:29:03 AM,1.0,0.5,1.0,N,107.0,79.0,1.0,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
40215,1.0,01/01/2020 02:30:23 AM,01/01/2020 02:50:42 AM,1.0,4.8,1.0,N,79.0,181.0,1.0,18.0,3.0,0.5,4.35,0.0,0.3,26.15,2.5
40216,2.0,01/01/2020 02:04:57 AM,01/01/2020 02:12:50 AM,5.0,1.33,1.0,N,163.0,143.0,2.0,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
40217,2.0,01/01/2020 02:19:04 AM,01/01/2020 02:41:30 AM,5.0,1.96,1.0,N,48.0,100.0,1.0,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
40218,2.0,01/01/2020 02:43:43 AM,01/01/2020 03:11:17 AM,5.0,10.66,1.0,N,186.0,243.0,2.0,33.0,0.5,0.5,0.0,0.0,0.3,36.8,2.5
40219,1.0,01/01/2020 02:07:05 AM,01/01/2020 02:55:36 AM,1.0,0.0,1.0,N,74.0,39.0,1.0,53.2,0.0,0.5,0.0,0.0,0.3,54.0,0.0
40220,2.0,01/01/2020 02:39:40 AM,01/01/2020 02:43:05 AM,1.0,0.43,1.0,N,161.0,170.0,2.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
40221,2.0,01/01/2020 02:44:47 AM,01/01/2020 02:48:33 AM,1.0,0.75,1.0,N,170.0,164.0,1.0,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
40222,2.0,01/01/2020 02:16:52 AM,01/01/2020 02:23:01 AM,1.0,0.78,1.0,N,148.0,232.0,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
40223,2.0,01/01/2020 02:29:40 AM,01/01/2020 02:41:34 AM,1.0,3.11,1.0,N,148.0,209.0,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
40224,2.0,01/01/2020 02:43:40 AM,01/01/2020 02:52:59 AM,2.0,2.35,1.0,N,209.0,158.0,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
40225,2.0,01/01/2020 02:53:45 AM,01/01/2020 03:09:12 AM,1.0,1.96,1.0,N,158.0,224.0,1.0,11.0,0.5,0.5,3.7,0.0,0.3,18.5,2.5
40226,2.0,01/01/2020 02:04:01 AM,01/01/2020 02:24:36 AM,1.0,1.63,1.0,N,170.0,68.0,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
40227,2.0,01/01/2020 02:29:41 AM,01/01/2020 02:36:08 AM,1.0,1.37,1.0,N,68.0,186.0,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
40228,2.0,01/01/2020 02:38:43 AM,01/01/2020 02:57:56 AM,1.0,5.58,1.0,N,186.0,179.0,2.0,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
40229,2.0,01/01/2020 02:13:24 AM,01/01/2020 02:18:50 AM,1.0,0.82,1.0,N,158.0,68.0,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
40230,2.0,01/01/2020 02:20:17 AM,01/01/2020 02:42:13 AM,1.0,4.97,1.0,N,68.0,263.0,2.0,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
40231,2.0,01/01/2020 02:43:41 AM,01/01/2020 02:57:27 AM,1.0,3.68,1.0,N,263.0,107.0,1.0,13.0,0.5,0.5,5.04,0.0,0.3,21.84,2.5
40232,1.0,01/01/2020 02:03:36 AM,01/01/2020 02:09:08 AM,2.0,0.9,1.0,N,170.0,164.0,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
40233,1.0,01/01/2020 02:14:35 AM,01/01/2020 02:17:47 AM,1.0,0.4,1.0,N,234.0,90.0,2.0,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
40234,1.0,01/01/2020 02:19:00 AM,01/01/2020 02:23:20 AM,1.0,1.0,1.0,N,90.0,246.0,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
40235,1.0,01/01/2020 02:24:08 AM,01/01/2020 02:34:25 AM,1.0,2.2,1.0,N,246.0,48.0,1.0,10.0,3.0,0.5,1.5,0.0,0.3,15.3,2.5
40236,1.0,01/01/2020 02:36:53 AM,01/01/2020 03:07:11 AM,2.0,5.6,1.0,N,230.0,211.0,1.0,23.5,3.0,0.5,2.0,0.0,0.3,29.3,2.5
40237,2.0,01/01/2020 02:36:10 AM,01/01/2020 03:15:11 AM,1.0,10.26,1.0,N,37.0,262.0,1.0,35.5,0.5,0.5,7.86,0.0,0.3,49.11,2.5
40238,2.0,01/01/2020 02:12:57 AM,01/01/2020 02:24:03 AM,1.0,2.49,1.0,N,142.0,236.0,1.0,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
40239,2.0,01/01/2020 02:50:11 AM,01/01/2020 02:53:50 AM,1.0,0.56,1.0,N,107.0,137.0,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
40240,2.0,01/01/2020 02:07:46 AM,01/01/2020 02:22:23 AM,1.0,3.79,1.0,N,87.0,65.0,2.0,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
40241,2.0,01/01/2020 02:36:08 AM,01/01/2020 02:59:30 AM,1.0,8.34,1.0,N,256.0,262.0,1.0,27.0,0.5,0.5,6.16,0.0,0.3,38.91,2.5
40242,2.0,01/01/2020 02:17:32 AM,01/01/2020 02:25:08 AM,1.0,0.99,1.0,N,114.0,79.0,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
40243,2.0,01/01/2020 02:25:40 AM,01/01/2020 02:41:17 AM,1.0,2.57,1.0,N,79.0,233.0,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
40244,2.0,01/01/2020 02:49:24 AM,01/01/2020 02:56:31 AM,1.0,1.34,1.0,N,161.0,237.0,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
40245,2.0,01/01/2020 02:33:41 AM,01/01/2020 02:49:25 AM,1.0,1.46,1.0,N,48.0,158.0,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
40246,2.0,01/01/2020 02:50:20 AM,01/01/2020 03:13:10 AM,1.0,6.64,1.0,N,158.0,236.0,1.0,23.0,0.5,0.5,4.56,0.0,0.3,31.36,2.5
40247,2.0,01/01/2020 02:19:54 AM,01/01/2020 02:26:22 AM,2.0,1.14,1.0,N,50.0,48.0,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
40248,2.0,01/01/2020 02:31:04 AM,01/01/2020 02:34:30 AM,2.0,0.48,1.0,N,48.0,48.0,1.0,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
40249,2.0,01/01/2020 02:43:52 AM,01/01/2020 02:57:38 AM,2.0,2.26,1.0,N,50.0,170.0,2.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
40250,1.0,01/01/2020 02:01:14 AM,01/01/2020 02:35:57 AM,0.0,11.3,1.0,N,239.0,181.0,1.0,36.0,3.0,0.5,9.9,0.0,0.3,49.7,2.5
40251,1.0,01/01/2020 02:56:06 AM,01/01/2020 03:01:36 AM,0.0,1.0,1.0,N,148.0,79.0,1.0,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
40252,2.0,01/01/2020 02:11:02 AM,01/01/2020 02:29:48 AM,3.0,3.4,1.0,N,79.0,37.0,1.0,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
40253,2.0,01/01/2020 02:51:22 AM,01/01/2020 03:01:04 AM,5.0,1.45,1.0,N,148.0,249.0,1.0,8.5,0.5,0.5,0.8,0.0,0.3,13.1,2.5
40254,1.0,01/01/2020 02:00:51 AM,01/01/2020 02:12:28 AM,1.0,1.5,1.0,N,233.0,186.0,1.0,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
40255,1.0,01/01/2020 02:15:14 AM,01/01/2020 02:34:02 AM,1.0,3.6,1.0,N,186.0,238.0,1.0,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
40256,1.0,01/01/2020 02:45:36 AM,01/01/2020 02:53:08 AM,2.0,1.8,1.0,N,163.0,141.0,1.0,8.0,3.0,0.5,0.59,0.0,0.3,12.39,2.5
40257,1.0,01/01/2020 02:55:47 AM,01/01/2020 03:01:53 AM,1.0,1.3,1.0,N,141.0,263.0,1.0,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
40258,1.0,01/01/2020 02:12:12 AM,01/01/2020 02:17:11 AM,2.0,0.8,1.0,Y,234.0,186.0,1.0,5.5,3.0,0.5,2.3,0.0,0.3,11.6,2.5
40259,1.0,01/01/2020 02:18:42 AM,01/01/2020 02:41:04 AM,2.0,3.9,1.0,Y,186.0,88.0,1.0,16.5,3.0,0.5,4.05,0.0,0.3,24.35,2.5
40260,1.0,01/01/2020 02:58:10 AM,01/01/2020 03:25:23 AM,2.0,8.2,1.0,Y,231.0,133.0,2.0,27.0,3.0,0.5,0.0,0.0,0.3,30.8,2.5
40261,2.0,01/01/2020 02:11:28 AM,01/01/2020 02:19:32 AM,1.0,1.72,1.0,N,263.0,229.0,1.0,8.0,0.5,0.5,1.77,0.0,0.3,13.57,2.5
40262,2.0,01/01/2020 02:31:22 AM,01/01/2020 02:54:01 AM,1.0,9.68,1.0,N,230.0,127.0,1.0,30.0,0.5,0.5,5.0,0.0,0.3,38.8,2.5
40263,2.0,01/01/2020 02:01:46 AM,01/01/2020 02:13:46 AM,5.0,3.05,1.0,N,233.0,236.0,1.0,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
40264,2.0,01/01/2020 02:35:16 AM,01/01/2020 02:38:22 AM,5.0,0.68,1.0,N,164.0,186.0,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
40265,2.0,01/01/2020 02:39:18 AM,01/01/2020 03:08:26 AM,5.0,7.96,1.0,N,186.0,198.0,1.0,27.0,0.5,0.5,7.38,6.12,0.3,44.3,2.5
40266,2.0,01/01/2020 02:42:13 AM,01/01/2020 02:54:25 AM,1.0,2.77,1.0,N,256.0,79.0,2.0,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
40267,1.0,01/01/2020 02:16:24 AM,01/01/2020 02:25:27 AM,1.0,2.3,1.0,N,255.0,97.0,1.0,9.0,0.5,0.5,2.55,0.0,0.3,12.85,0.0
40268,2.0,01/01/2020 02:39:49 AM,01/01/2020 02:58:14 AM,1.0,3.87,1.0,N,181.0,61.0,2.0,15.5,0.5,0.5,0.0,0.0,0.3,16.8,0.0
40269,1.0,01/01/2020 02:00:54 AM,01/01/2020 02:39:23 AM,2.0,10.7,1.0,N,17.0,236.0,1.0,35.5,3.0,0.5,11.75,0.0,0.3,51.05,2.5
40270,2.0,01/01/2020 02:01:04 AM,01/01/2020 02:08:13 AM,4.0,1.01,1.0,N,231.0,114.0,2.0,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
40271,2.0,01/01/2020 02:10:33 AM,01/01/2020 02:30:00 AM,2.0,4.41,1.0,N,114.0,145.0,1.0,17.5,0.5,0.5,5.48,6.12,0.3,32.9,2.5
