,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
400024,2.0,01/03/2020 01:16:48 PM,01/03/2020 01:23:57 PM,6.0,1.04,1.0,N,229.0,170.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
400025,1.0,01/03/2020 01:18:13 PM,01/03/2020 01:47:24 PM,2.0,8.4,1.0,N,142.0,138.0,1.0,28.0,2.5,0.5,6.25,0.0,0.3,37.55,2.5
400026,2.0,01/03/2020 01:19:15 PM,01/03/2020 01:24:15 PM,1.0,0.63,1.0,N,236.0,236.0,1.0,5.0,0.0,0.5,0.83,0.0,0.3,9.13,2.5
400027,2.0,01/03/2020 01:25:11 PM,01/03/2020 01:31:55 PM,1.0,1.44,1.0,N,236.0,239.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
400028,2.0,01/03/2020 01:34:54 PM,01/03/2020 01:37:07 PM,1.0,0.39,1.0,N,239.0,238.0,1.0,3.5,0.0,0.5,2.0,0.0,0.3,8.8,2.5
400029,1.0,01/03/2020 01:36:00 PM,01/03/2020 01:53:50 PM,2.0,2.0,1.0,N,68.0,162.0,2.0,12.5,2.5,0.5,0.0,0.0,0.3,15.8,2.5
400030,1.0,01/03/2020 01:57:06 PM,01/03/2020 02:14:59 PM,1.0,1.4,1.0,N,233.0,186.0,1.0,12.0,2.5,0.5,3.05,0.0,0.3,18.35,2.5
400031,2.0,01/03/2020 01:15:39 PM,01/03/2020 01:25:39 PM,1.0,1.94,1.0,N,170.0,234.0,2.0,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
400032,2.0,01/03/2020 01:11:32 PM,01/03/2020 01:19:17 PM,1.0,1.51,1.0,N,237.0,236.0,1.0,7.5,0.0,0.5,1.3,0.0,0.3,12.1,2.5
400033,2.0,01/03/2020 01:32:07 PM,01/03/2020 01:38:52 PM,1.0,0.55,1.0,N,237.0,141.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
400034,2.0,01/03/2020 01:42:01 PM,01/03/2020 01:48:34 PM,1.0,1.3,1.0,N,237.0,236.0,1.0,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
400035,2.0,01/03/2020 01:51:32 PM,01/03/2020 01:58:29 PM,1.0,1.24,1.0,N,236.0,238.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
400036,2.0,01/03/2020 01:25:12 PM,01/03/2020 01:31:30 PM,1.0,0.78,1.0,N,170.0,48.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
400037,2.0,01/03/2020 01:26:18 PM,01/03/2020 01:32:12 PM,1.0,0.73,1.0,N,164.0,234.0,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
400038,2.0,01/03/2020 01:37:55 PM,01/03/2020 01:41:37 PM,2.0,0.47,1.0,N,170.0,161.0,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
400039,2.0,01/03/2020 01:42:27 PM,01/03/2020 01:49:27 PM,2.0,0.96,1.0,N,161.0,170.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
400040,2.0,01/03/2020 01:07:09 PM,01/03/2020 01:13:20 PM,2.0,1.19,1.0,N,239.0,238.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
400041,2.0,01/03/2020 01:20:38 PM,01/03/2020 01:28:02 PM,1.0,1.1,1.0,N,239.0,143.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
400042,2.0,01/03/2020 01:29:37 PM,01/03/2020 01:34:45 PM,1.0,1.25,1.0,N,143.0,50.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
400043,2.0,01/03/2020 12:57:36 PM,01/03/2020 01:04:12 PM,3.0,1.22,1.0,N,142.0,230.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
400044,2.0,01/03/2020 01:08:05 PM,01/03/2020 01:17:10 PM,2.0,1.72,1.0,N,163.0,68.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
400045,2.0,01/03/2020 01:24:34 PM,01/03/2020 01:32:59 PM,1.0,1.18,1.0,N,48.0,143.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
400046,2.0,01/03/2020 01:07:40 PM,01/03/2020 01:22:24 PM,1.0,2.34,1.0,N,209.0,107.0,1.0,11.5,0.0,0.5,2.96,0.0,0.3,19.71,2.5
400047,2.0,01/03/2020 01:35:30 PM,01/03/2020 01:42:50 PM,1.0,1.2,1.0,N,162.0,237.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
400048,2.0,01/03/2020 01:31:43 PM,01/03/2020 01:35:52 PM,1.0,0.87,1.0,N,162.0,170.0,1.0,5.0,0.0,0.5,1.24,0.0,0.3,9.54,2.5
400049,2.0,01/03/2020 01:37:51 PM,01/03/2020 01:49:28 PM,1.0,1.79,1.0,N,170.0,246.0,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
400050,2.0,01/03/2020 01:52:18 PM,01/03/2020 02:06:30 PM,1.0,2.09,1.0,N,68.0,162.0,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
400051,1.0,01/03/2020 01:54:31 PM,01/03/2020 02:14:04 PM,5.0,8.4,1.0,N,43.0,261.0,2.0,25.5,2.5,0.5,0.0,0.0,0.3,28.8,2.5
400052,1.0,01/03/2020 01:13:14 PM,01/03/2020 01:28:14 PM,2.0,1.3,1.0,N,186.0,230.0,1.0,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
400053,1.0,01/03/2020 01:31:20 PM,01/03/2020 01:43:57 PM,1.0,1.9,1.0,N,230.0,236.0,2.0,10.0,2.5,0.5,0.0,0.0,0.3,13.3,2.5
400054,1.0,01/03/2020 01:47:27 PM,01/03/2020 01:57:05 PM,1.0,1.3,1.0,N,236.0,262.0,1.0,8.0,2.5,0.5,1.7,0.0,0.3,13.0,2.5
400055,2.0,01/03/2020 01:11:27 PM,01/03/2020 01:16:28 PM,1.0,0.53,1.0,N,161.0,161.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
400056,2.0,01/03/2020 01:22:06 PM,01/03/2020 01:26:53 PM,1.0,0.87,1.0,N,234.0,113.0,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
400057,2.0,01/03/2020 01:49:48 PM,01/03/2020 01:52:50 PM,1.0,0.8,1.0,N,48.0,142.0,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
400058,2.0,01/03/2020 01:57:21 PM,01/03/2020 02:07:55 PM,2.0,1.66,1.0,N,239.0,141.0,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
400059,2.0,01/03/2020 01:21:33 PM,01/03/2020 01:27:20 PM,1.0,0.74,1.0,N,170.0,161.0,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
400060,2.0,01/03/2020 01:28:19 PM,01/03/2020 01:37:52 PM,1.0,0.47,1.0,N,161.0,230.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
400061,2.0,01/03/2020 01:32:25 PM,01/03/2020 02:03:34 PM,1.0,10.28,1.0,N,138.0,230.0,1.0,32.5,0.0,0.5,8.38,6.12,0.3,50.3,2.5
400062,2.0,01/03/2020 01:47:01 PM,01/03/2020 01:59:36 PM,1.0,3.46,1.0,N,262.0,162.0,1.0,13.0,0.0,0.5,4.89,0.0,0.3,21.19,2.5
400063,2.0,01/03/2020 01:46:44 PM,01/03/2020 01:56:03 PM,1.0,1.45,1.0,N,237.0,162.0,1.0,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5
400064,2.0,01/03/2020 01:09:48 PM,01/03/2020 01:13:40 PM,1.0,0.67,1.0,N,90.0,100.0,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
400065,2.0,01/03/2020 01:15:41 PM,01/03/2020 01:37:21 PM,1.0,3.22,1.0,N,48.0,140.0,1.0,16.0,0.0,0.5,3.2,0.0,0.3,22.5,2.5
400066,2.0,01/03/2020 01:16:27 PM,01/03/2020 01:25:33 PM,1.0,1.8,1.0,N,41.0,239.0,1.0,8.5,0.0,0.5,0.94,0.0,0.3,12.74,2.5
400067,2.0,01/03/2020 01:44:55 PM,01/03/2020 01:54:23 PM,1.0,1.36,1.0,N,68.0,170.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
400068,1.0,01/03/2020 01:00:03 PM,01/03/2020 01:16:58 PM,1.0,2.2,1.0,N,90.0,148.0,1.0,12.0,2.5,0.5,3.8,0.0,0.3,19.1,2.5
400069,1.0,01/03/2020 01:20:02 PM,01/03/2020 01:29:53 PM,2.0,0.9,1.0,N,148.0,144.0,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
400070,1.0,01/03/2020 01:54:20 PM,01/03/2020 02:07:27 PM,2.0,1.6,1.0,N,161.0,236.0,2.0,10.0,2.5,0.5,0.0,0.0,0.3,13.3,2.5
400071,2.0,01/03/2020 01:02:01 PM,01/03/2020 01:10:20 PM,1.0,2.36,1.0,N,162.0,263.0,1.0,9.0,0.0,0.5,3.69,0.0,0.3,15.99,2.5
400072,2.0,01/03/2020 01:16:50 PM,01/03/2020 01:21:48 PM,1.0,0.99,1.0,N,75.0,74.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
400073,2.0,01/03/2020 01:29:10 PM,01/03/2020 01:34:35 PM,1.0,2.13,1.0,N,74.0,194.0,2.0,8.0,0.0,0.5,0.0,6.12,0.3,14.92,0.0
400074,2.0,01/03/2020 01:04:24 PM,01/03/2020 01:13:06 PM,1.0,1.53,1.0,N,88.0,45.0,1.0,8.0,0.0,0.5,1.5,0.0,0.3,12.8,2.5
400075,2.0,01/03/2020 01:31:44 PM,01/03/2020 01:57:09 PM,2.0,12.23,1.0,N,231.0,138.0,1.0,35.5,0.0,0.5,7.76,0.0,0.3,46.56,2.5
400076,2.0,01/03/2020 01:28:58 PM,01/03/2020 01:35:59 PM,1.0,1.1,1.0,N,260.0,82.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0
400077,1.0,01/03/2020 01:29:18 PM,01/03/2020 01:53:41 PM,1.0,3.3,1.0,N,140.0,100.0,1.0,16.5,2.5,0.5,3.95,0.0,0.3,23.75,2.5
400078,2.0,01/03/2020 01:52:12 PM,01/03/2020 02:09:43 PM,3.0,3.2,1.0,N,163.0,125.0,2.0,13.5,0.0,0.5,0.0,0.0,0.3,16.8,2.5
400079,2.0,01/03/2020 01:33:35 PM,01/03/2020 01:39:39 PM,1.0,0.66,1.0,N,13.0,261.0,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
400080,2.0,01/03/2020 01:41:12 PM,01/03/2020 02:03:28 PM,1.0,2.57,1.0,N,261.0,232.0,1.0,15.5,0.0,0.5,5.64,0.0,0.3,24.44,2.5
400081,2.0,01/03/2020 12:48:54 PM,01/03/2020 12:54:55 PM,1.0,2.05,1.0,N,50.0,239.0,1.0,8.0,0.0,0.5,3.39,0.0,0.3,14.69,2.5
400082,2.0,01/03/2020 01:06:55 PM,01/03/2020 01:24:23 PM,1.0,2.98,1.0,N,43.0,164.0,2.0,13.5,0.0,0.5,0.0,0.0,0.3,16.8,2.5
400083,2.0,01/03/2020 01:07:28 PM,01/03/2020 01:14:33 PM,3.0,1.35,1.0,N,229.0,141.0,1.0,7.0,0.0,0.5,1.03,0.0,0.3,11.33,2.5
400084,2.0,01/03/2020 01:50:27 PM,01/03/2020 02:15:38 PM,3.0,3.73,1.0,N,141.0,90.0,2.0,17.5,0.0,0.5,0.0,0.0,0.3,20.8,2.5
400085,2.0,01/03/2020 01:54:15 PM,01/03/2020 01:56:14 PM,6.0,0.34,1.0,N,90.0,164.0,1.0,3.5,0.0,0.5,1.36,0.0,0.3,8.16,2.5
400086,2.0,01/03/2020 01:17:37 PM,01/03/2020 01:31:18 PM,1.0,1.3,1.0,N,229.0,163.0,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
400087,2.0,01/03/2020 01:07:07 PM,01/03/2020 01:17:00 PM,1.0,1.45,1.0,N,163.0,236.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
400088,2.0,01/03/2020 01:28:56 PM,01/03/2020 01:34:35 PM,2.0,0.56,1.0,N,262.0,236.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
400089,2.0,01/03/2020 01:42:01 PM,01/03/2020 01:51:58 PM,1.0,1.27,1.0,N,186.0,230.0,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
400090,1.0,01/03/2020 01:21:51 PM,01/03/2020 01:27:18 PM,2.0,0.7,1.0,N,236.0,263.0,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
400091,1.0,01/03/2020 01:32:42 PM,01/03/2020 01:44:45 PM,2.0,1.9,1.0,N,140.0,162.0,1.0,10.0,2.5,0.5,2.0,0.0,0.3,15.3,2.5
400092,1.0,01/03/2020 01:48:09 PM,01/03/2020 02:02:52 PM,2.0,1.6,1.0,N,170.0,186.0,1.0,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
400093,1.0,01/03/2020 01:07:23 PM,01/03/2020 01:18:25 PM,2.0,1.0,1.0,N,100.0,107.0,2.0,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
400094,1.0,01/03/2020 01:21:27 PM,01/03/2020 01:28:48 PM,2.0,1.1,1.0,N,107.0,114.0,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
400095,1.0,01/03/2020 01:50:45 PM,01/03/2020 02:13:23 PM,1.0,4.9,1.0,N,158.0,141.0,2.0,18.5,2.5,0.5,0.0,0.0,0.3,21.8,2.5
400096,1.0,01/03/2020 01:04:22 PM,01/03/2020 01:15:39 PM,1.0,2.0,1.0,N,239.0,48.0,1.0,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5
400097,1.0,01/03/2020 01:20:00 PM,01/03/2020 01:29:25 PM,1.0,1.6,1.0,N,48.0,237.0,1.0,8.5,2.5,0.5,1.18,0.0,0.3,12.98,2.5
400098,1.0,01/03/2020 01:42:17 PM,01/03/2020 01:51:10 PM,2.0,0.8,1.0,N,237.0,237.0,1.0,7.0,2.5,0.5,2.0,0.0,0.3,12.3,2.5
400099,1.0,01/03/2020 01:56:57 PM,01/03/2020 01:58:06 PM,1.0,0.4,1.0,N,237.0,237.0,1.0,3.5,2.5,0.5,1.35,0.0,0.3,8.15,2.5
400100,1.0,01/03/2020 01:57:32 PM,01/03/2020 01:57:35 PM,1.0,0.0,1.0,N,130.0,130.0,3.0,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0
400101,2.0,01/03/2020 01:24:28 PM,01/03/2020 01:29:03 PM,2.0,0.8,1.0,N,249.0,125.0,1.0,5.0,0.0,0.5,5.0,0.0,0.3,13.3,2.5
400102,2.0,01/03/2020 01:51:32 PM,01/03/2020 02:05:03 PM,2.0,2.26,1.0,N,164.0,141.0,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
400103,2.0,01/03/2020 01:25:27 PM,01/03/2020 01:28:04 PM,5.0,0.54,1.0,N,113.0,234.0,1.0,4.0,0.0,0.5,1.82,0.0,0.3,9.12,2.5
400104,2.0,01/03/2020 01:34:55 PM,01/03/2020 01:36:27 PM,5.0,0.35,1.0,N,170.0,170.0,2.0,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
400105,2.0,01/03/2020 01:40:29 PM,01/03/2020 01:49:42 PM,4.0,1.07,1.0,N,170.0,186.0,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
400106,2.0,01/03/2020 01:51:50 PM,01/03/2020 02:02:20 PM,4.0,1.0,1.0,N,68.0,170.0,1.0,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5
400107,1.0,01/03/2020 01:14:19 PM,01/03/2020 01:17:33 PM,1.0,0.5,1.0,N,164.0,161.0,1.0,4.5,2.5,0.5,1.17,0.0,0.3,8.97,2.5
400108,1.0,01/03/2020 01:26:36 PM,01/03/2020 01:29:42 PM,1.0,0.7,1.0,N,237.0,236.0,1.0,4.5,2.5,0.5,1.17,0.0,0.3,8.97,2.5
400109,1.0,01/03/2020 01:44:34 PM,01/03/2020 01:56:06 PM,2.0,1.7,1.0,N,237.0,262.0,1.0,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5
400110,1.0,01/03/2020 01:58:57 PM,01/03/2020 02:03:45 PM,1.0,0.8,1.0,N,262.0,141.0,1.0,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5
400111,2.0,01/03/2020 01:23:20 PM,01/03/2020 01:38:23 PM,1.0,2.88,1.0,N,256.0,144.0,2.0,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5
400112,2.0,01/03/2020 01:44:14 PM,01/03/2020 01:53:32 PM,1.0,1.15,1.0,N,211.0,113.0,1.0,7.5,0.0,0.5,3.24,0.0,0.3,14.04,2.5
400113,1.0,01/03/2020 01:06:06 PM,01/03/2020 01:25:23 PM,1.0,7.9,1.0,N,263.0,138.0,1.0,24.0,2.5,0.5,8.35,6.12,0.3,41.77,2.5
400114,2.0,01/03/2020 01:01:14 PM,01/03/2020 01:10:09 PM,1.0,1.12,1.0,N,163.0,237.0,1.0,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5
400115,2.0,01/03/2020 01:33:04 PM,01/03/2020 01:37:53 PM,1.0,0.49,1.0,N,229.0,162.0,1.0,5.0,0.0,0.5,2.49,0.0,0.3,10.79,2.5
400116,2.0,01/03/2020 01:40:10 PM,01/03/2020 01:47:50 PM,1.0,1.23,1.0,N,163.0,237.0,1.0,7.0,0.0,0.5,2.58,0.0,0.3,12.88,2.5
400117,2.0,01/03/2020 01:16:58 PM,01/03/2020 02:00:38 PM,1.0,20.19,2.0,N,132.0,239.0,1.0,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
400118,2.0,01/03/2020 01:28:08 PM,01/03/2020 01:56:24 PM,1.0,7.86,1.0,N,48.0,129.0,1.0,26.5,0.0,0.5,5.96,0.0,0.3,35.76,2.5
400119,2.0,01/03/2020 01:14:00 PM,01/03/2020 01:17:07 PM,4.0,0.67,1.0,N,142.0,142.0,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
400120,2.0,01/03/2020 01:43:21 PM,01/03/2020 01:50:58 PM,4.0,1.82,1.0,N,239.0,161.0,1.0,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5
400121,2.0,01/03/2020 01:56:52 PM,01/03/2020 02:14:07 PM,2.0,1.68,1.0,N,161.0,246.0,1.0,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
400122,1.0,01/03/2020 01:28:58 PM,01/03/2020 01:49:34 PM,1.0,7.1,1.0,N,138.0,42.0,1.0,23.0,0.0,0.5,5.0,6.12,0.3,34.92,0.0
400123,2.0,01/03/2020 01:51:53 PM,01/03/2020 02:08:01 PM,1.0,4.9,1.0,N,13.0,144.0,2.0,17.0,0.0,0.5,0.0,0.0,0.3,20.3,2.5
400124,2.0,01/03/2020 01:06:00 PM,01/03/2020 01:14:53 PM,1.0,1.04,1.0,N,43.0,161.0,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
400125,2.0,01/03/2020 01:46:37 PM,01/03/2020 01:53:12 PM,1.0,1.24,1.0,N,161.0,234.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
400126,2.0,01/03/2020 01:01:41 PM,01/03/2020 01:14:36 PM,1.0,5.07,1.0,N,233.0,87.0,1.0,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5
400127,2.0,01/03/2020 01:21:29 PM,01/03/2020 01:43:10 PM,1.0,4.24,1.0,N,261.0,161.0,1.0,17.0,0.0,0.5,2.0,0.0,0.3,22.3,2.5
400128,2.0,01/03/2020 01:47:04 PM,01/03/2020 01:49:09 PM,1.0,0.73,1.0,N,233.0,170.0,1.0,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
400129,2.0,01/03/2020 01:51:25 PM,01/03/2020 01:57:36 PM,1.0,1.1,1.0,N,137.0,234.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
400130,2.0,01/03/2020 01:58:28 PM,01/03/2020 02:11:03 PM,1.0,1.79,1.0,N,234.0,230.0,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
400131,2.0,01/03/2020 01:09:09 PM,01/03/2020 01:14:09 PM,6.0,0.75,1.0,N,140.0,237.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
400132,2.0,01/03/2020 01:47:00 PM,01/03/2020 01:57:36 PM,6.0,1.44,1.0,N,43.0,162.0,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
400133,2.0,01/03/2020 01:29:10 PM,01/03/2020 01:39:24 PM,3.0,1.21,1.0,N,186.0,230.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
400134,2.0,01/03/2020 01:45:15 PM,01/03/2020 02:10:46 PM,4.0,9.62,1.0,N,161.0,138.0,1.0,30.5,0.0,0.5,9.0,6.12,0.3,48.92,2.5
400135,2.0,01/03/2020 01:06:44 PM,01/03/2020 01:30:48 PM,1.0,1.98,1.0,N,186.0,229.0,1.0,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5
400136,2.0,01/03/2020 01:44:13 PM,01/03/2020 01:55:58 PM,1.0,1.76,1.0,N,161.0,113.0,1.0,9.5,0.0,0.5,2.5,0.0,0.3,15.3,2.5
400137,1.0,01/03/2020 01:53:48 PM,01/03/2020 01:59:44 PM,1.0,0.8,1.0,N,107.0,234.0,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
400138,1.0,01/03/2020 01:10:13 PM,01/03/2020 01:19:19 PM,1.0,1.6,1.0,N,142.0,151.0,2.0,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5
400139,1.0,01/03/2020 01:34:06 PM,01/03/2020 01:42:32 PM,3.0,1.5,1.0,N,239.0,48.0,1.0,8.0,2.5,0.5,1.7,0.0,0.3,13.0,2.5
400140,1.0,01/03/2020 01:54:00 PM,01/03/2020 02:08:27 PM,1.0,2.2,1.0,N,68.0,148.0,1.0,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
