VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/06/2021 05:03:58 PM,01/06/2021 05:07:38 PM,1.0,0.63,1.0,N,230.0,142.0,1.0,4.5,1.0,0.5,2.64,0.0,0.3,11.44,2.5
2,01/06/2021 05:10:10 PM,01/06/2021 05:22:42 PM,1.0,2.87,1.0,N,142.0,68.0,1.0,11.5,1.0,0.5,3.16,0.0,0.3,18.96,2.5
2,01/06/2021 05:39:01 PM,01/06/2021 05:44:47 PM,1.0,0.95,1.0,N,107.0,79.0,2.0,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5
2,01/06/2021 05:19:07 PM,01/06/2021 05:25:56 PM,1.0,1.32,1.0,N,161.0,237.0,1.0,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
2,01/06/2021 05:02:19 PM,01/06/2021 05:27:10 PM,1.0,4.16,1.0,N,68.0,262.0,1.0,18.0,1.0,0.5,4.46,0.0,0.3,26.76,2.5
2,01/06/2021 05:20:42 PM,01/06/2021 05:37:22 PM,1.0,2.92,1.0,N,82.0,95.0,1.0,13.0,1.0,0.5,2.0,0.0,0.3,16.8,0.0
1,01/06/2021 05:07:52 PM,01/06/2021 05:13:31 PM,1.0,0.6,1.0,N,189.0,97.0,1.0,5.5,1.0,0.5,1.45,0.0,0.3,8.75,0.0
2,01/06/2021 05:19:43 PM,01/06/2021 05:24:42 PM,4.0,0.61,1.0,N,162.0,141.0,1.0,5.0,1.0,0.5,1.4,0.0,0.3,10.7,2.5
2,01/06/2021 05:46:16 PM,01/06/2021 05:56:31 PM,4.0,1.66,1.0,N,75.0,262.0,1.0,9.0,1.0,0.5,1.6,0.0,0.3,14.9,2.5
2,01/06/2021 05:38:52 PM,01/06/2021 05:43:56 PM,1.0,0.89,1.0,N,236.0,237.0,1.0,5.5,1.0,0.5,1.47,0.0,0.3,11.27,2.5
2,01/06/2021 05:45:28 PM,01/06/2021 05:52:42 PM,1.0,2.14,1.0,N,237.0,239.0,1.0,8.0,1.0,0.5,1.7,0.0,0.3,14.0,2.5
1,01/06/2021 05:11:41 PM,01/06/2021 05:18:34 PM,1.0,1.2,1.0,N,234.0,68.0,1.0,7.0,3.5,0.5,2.25,0.0,0.3,13.55,2.5
1,01/06/2021 05:42:38 PM,01/06/2021 05:54:28 PM,1.0,3.1,1.0,Y,137.0,262.0,1.0,11.5,3.5,0.5,3.16,0.0,0.3,18.96,2.5
1,01/06/2021 05:25:34 PM,01/06/2021 05:48:44 PM,1.0,10.1,1.0,N,138.0,141.0,1.0,30.0,3.5,0.5,10.1,6.12,0.3,50.52,2.5
1,01/06/2021 05:13:36 PM,01/06/2021 05:28:44 PM,2.0,2.5,1.0,N,236.0,162.0,1.0,12.0,3.5,0.5,2.0,0.0,0.3,18.3,2.5
1,01/06/2021 05:53:01 PM,01/06/2021 06:02:26 PM,2.0,1.9,1.0,N,236.0,239.0,1.0,8.5,3.5,0.5,0.0,0.0,0.3,12.8,2.5
2,01/06/2021 05:07:00 PM,01/06/2021 05:15:02 PM,1.0,1.29,1.0,N,161.0,107.0,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
2,01/06/2021 05:18:50 PM,01/06/2021 05:26:33 PM,1.0,1.28,1.0,N,234.0,68.0,1.0,7.0,1.0,0.5,2.83,0.0,0.3,14.13,2.5
2,01/06/2021 05:29:41 PM,01/06/2021 05:39:44 PM,2.0,1.43,1.0,N,246.0,234.0,1.0,8.5,1.0,0.5,1.7,0.0,0.3,14.5,2.5
2,01/06/2021 05:45:41 PM,01/06/2021 05:55:01 PM,2.0,1.23,1.0,N,113.0,90.0,1.0,8.0,1.0,0.5,2.46,0.0,0.3,14.76,2.5
2,01/06/2021 05:52:06 PM,01/06/2021 06:00:33 PM,1.0,1.59,1.0,N,161.0,234.0,2.0,8.0,1.0,0.5,0.0,0.0,0.3,12.3,2.5
1,01/06/2021 05:06:31 PM,01/06/2021 05:10:32 PM,0.0,0.4,1.0,N,113.0,107.0,1.0,4.5,3.5,0.5,1.75,0.0,0.3,10.55,2.5
1,01/06/2021 05:31:07 PM,01/06/2021 05:38:47 PM,0.0,1.6,1.0,N,170.0,229.0,1.0,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5
2,01/06/2021 05:15:38 PM,01/06/2021 05:27:57 PM,1.0,2.17,1.0,N,74.0,238.0,1.0,10.0,1.0,0.5,2.86,0.0,0.3,17.16,2.5
2,01/06/2021 05:29:43 PM,01/06/2021 05:34:55 PM,1.0,0.85,1.0,N,238.0,151.0,1.0,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
2,01/06/2021 05:38:47 PM,01/06/2021 05:56:24 PM,1.0,0.75,1.0,N,238.0,24.0,2.0,11.5,1.0,0.5,0.0,0.0,0.3,13.3,0.0
2,01/06/2021 05:20:33 PM,01/06/2021 05:23:40 PM,1.0,0.73,1.0,N,151.0,239.0,1.0,4.5,1.0,0.5,2.2,0.0,0.3,11.0,2.5
2,01/06/2021 05:43:24 PM,01/06/2021 05:48:12 PM,1.0,1.32,1.0,N,246.0,48.0,1.0,6.0,1.0,0.5,1.8,0.0,0.3,12.1,2.5
2,01/06/2021 05:27:10 PM,01/06/2021 05:40:24 PM,1.0,2.49,1.0,N,163.0,68.0,1.0,11.0,1.0,0.5,3.06,0.0,0.3,18.36,2.5
2,01/06/2021 05:09:42 PM,01/06/2021 05:27:03 PM,2.0,7.56,1.0,N,264.0,75.0,2.0,23.0,1.0,0.5,0.0,6.12,0.3,30.92,0.0
2,01/06/2021 05:02:02 PM,01/06/2021 05:19:39 PM,2.0,3.4,1.0,N,43.0,166.0,1.0,14.0,1.0,0.5,3.66,0.0,0.3,21.96,2.5
2,01/06/2021 05:21:17 PM,01/06/2021 06:01:52 PM,3.0,11.9,1.0,N,132.0,49.0,1.0,38.5,1.0,0.5,2.88,0.0,0.3,43.18,0.0
2,01/06/2021 05:03:42 PM,01/06/2021 05:07:42 PM,2.0,0.74,1.0,N,237.0,236.0,1.0,5.0,1.0,0.5,1.86,0.0,0.3,11.16,2.5
2,01/06/2021 05:10:28 PM,01/06/2021 05:16:14 PM,2.0,1.17,1.0,N,237.0,236.0,1.0,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5
2,01/06/2021 05:37:20 PM,01/06/2021 05:40:08 PM,2.0,0.54,1.0,N,170.0,164.0,1.0,4.0,1.0,0.5,1.0,0.0,0.3,9.3,2.5
2,01/06/2021 05:42:51 PM,01/06/2021 05:49:05 PM,2.0,1.34,1.0,N,230.0,237.0,2.0,6.5,1.0,0.5,0.0,0.0,0.3,10.8,2.5
1,01/06/2021 05:20:32 PM,01/06/2021 05:29:32 PM,1.0,1.0,1.0,N,163.0,100.0,1.0,7.0,3.5,0.5,2.26,0.0,0.3,13.56,2.5
2,01/06/2021 05:01:01 PM,01/06/2021 05:07:28 PM,1.0,1.81,1.0,N,249.0,48.0,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
2,01/06/2021 05:16:41 PM,01/06/2021 05:17:48 PM,1.0,0.28,1.0,N,143.0,239.0,2.0,3.0,1.0,0.5,0.0,0.0,0.3,7.3,2.5
2,01/06/2021 05:13:34 PM,01/06/2021 05:26:02 PM,1.0,3.09,1.0,N,163.0,151.0,1.0,12.0,1.0,0.5,0.0,0.0,0.3,16.3,2.5
1,01/06/2021 05:26:01 PM,01/06/2021 05:33:20 PM,1.0,1.9,1.0,N,162.0,79.0,1.0,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5
1,01/06/2021 05:35:49 PM,01/06/2021 05:41:58 PM,1.0,1.0,1.0,N,79.0,107.0,1.0,6.0,3.5,0.5,2.05,0.0,0.3,12.35,2.5
1,01/06/2021 05:53:13 PM,01/06/2021 06:08:38 PM,1.0,2.8,1.0,Y,161.0,239.0,1.0,12.5,3.5,0.5,1.68,0.0,0.3,18.48,2.5
2,01/06/2021 05:48:07 PM,01/06/2021 06:15:29 PM,1.0,6.22,1.0,N,237.0,231.0,1.0,23.0,1.0,0.5,1.5,0.0,0.3,28.8,2.5
2,01/06/2021 05:07:30 PM,01/06/2021 05:16:50 PM,1.0,1.56,1.0,N,186.0,50.0,1.0,8.0,1.0,0.5,3.08,0.0,0.3,15.38,2.5
1,01/06/2021 05:12:49 PM,01/06/2021 05:37:02 PM,2.0,10.4,1.0,N,132.0,191.0,1.0,30.0,1.0,0.5,3.0,0.0,0.3,34.8,0.0
2,01/06/2021 05:14:51 PM,01/06/2021 05:27:20 PM,1.0,1.86,1.0,N,161.0,141.0,2.0,10.0,1.0,0.5,0.0,0.0,0.3,14.3,2.5
2,01/06/2021 05:29:36 PM,01/06/2021 05:37:57 PM,1.0,1.6,1.0,N,141.0,233.0,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
2,01/06/2021 05:49:27 PM,01/06/2021 06:01:56 PM,1.0,2.81,1.0,N,230.0,236.0,2.0,11.5,1.0,0.5,0.0,0.0,0.3,15.8,2.5
2,01/06/2021 05:07:00 PM,01/06/2021 05:12:49 PM,1.0,1.45,1.0,N,48.0,246.0,1.0,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5
2,01/06/2021 05:20:39 PM,01/06/2021 05:24:13 PM,1.0,0.52,1.0,N,48.0,48.0,2.0,4.5,1.0,0.5,0.0,0.0,0.3,8.8,2.5
2,01/06/2021 05:28:09 PM,01/06/2021 05:40:08 PM,1.0,2.17,1.0,N,48.0,239.0,1.0,10.5,1.0,0.5,2.96,0.0,0.3,17.76,2.5
2,01/06/2021 05:20:26 PM,01/06/2021 05:25:45 PM,1.0,1.11,1.0,N,162.0,141.0,1.0,6.0,1.0,0.5,2.58,0.0,0.3,12.88,2.5
2,01/06/2021 05:57:34 PM,01/06/2021 06:05:31 PM,1.0,1.83,1.0,N,162.0,141.0,1.0,8.0,1.0,0.5,3.0,0.0,0.3,15.3,2.5
1,01/06/2021 05:02:46 PM,01/06/2021 06:06:04 PM,1.0,9.9,1.0,N,186.0,188.0,2.0,40.5,3.5,0.5,0.0,0.0,0.3,44.8,2.5
2,01/06/2021 05:52:35 PM,01/06/2021 05:56:26 PM,1.0,0.52,1.0,N,236.0,262.0,1.0,4.5,1.0,0.5,1.76,0.0,0.3,10.56,2.5
2,01/06/2021 05:37:26 PM,01/06/2021 05:53:09 PM,1.0,4.8,1.0,N,186.0,232.0,1.0,16.0,1.0,0.5,4.06,0.0,0.3,24.36,2.5
1,01/06/2021 05:02:39 PM,01/06/2021 05:09:21 PM,2.0,1.1,1.0,N,236.0,237.0,1.0,6.5,3.5,0.5,3.2,0.0,0.3,14.0,2.5
1,01/06/2021 05:12:00 PM,01/06/2021 05:17:55 PM,1.0,1.6,1.0,N,237.0,239.0,1.0,7.0,3.5,0.5,2.25,0.0,0.3,13.55,2.5
2,01/06/2021 05:03:41 PM,01/06/2021 05:07:37 PM,2.0,1.06,1.0,N,161.0,186.0,1.0,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
2,01/06/2021 05:14:11 PM,01/06/2021 05:29:58 PM,2.0,5.24,1.0,N,68.0,238.0,1.0,18.0,1.0,0.5,1.0,0.0,0.3,23.3,2.5
2,01/06/2021 05:45:43 PM,01/06/2021 05:52:37 PM,2.0,1.49,1.0,N,68.0,114.0,1.0,7.0,1.0,0.5,1.5,0.0,0.3,12.8,2.5
2,01/06/2021 05:09:54 PM,01/06/2021 05:30:53 PM,1.0,2.78,1.0,N,232.0,97.0,1.0,14.0,1.0,0.5,2.75,0.0,0.3,18.55,0.0
2,01/06/2021 05:52:35 PM,01/06/2021 05:55:39 PM,1.0,0.62,1.0,N,170.0,107.0,2.0,4.5,1.0,0.5,0.0,0.0,0.3,8.8,2.5
2,01/06/2021 05:21:30 PM,01/06/2021 05:26:34 PM,1.0,0.66,1.0,N,239.0,238.0,1.0,5.5,1.0,0.5,0.5,0.0,0.3,10.3,2.5
2,01/06/2021 05:47:53 PM,01/06/2021 06:15:45 PM,1.0,6.94,1.0,N,170.0,40.0,2.0,23.0,1.0,0.5,0.0,0.0,0.3,27.3,2.5
2,01/06/2021 05:33:48 PM,01/06/2021 06:17:16 PM,1.0,18.46,2.0,N,132.0,163.0,1.0,52.0,4.5,0.5,13.18,6.12,0.3,79.1,2.5
2,01/06/2021 05:02:48 PM,01/06/2021 05:11:38 PM,6.0,1.92,1.0,N,263.0,74.0,1.0,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5
2,01/06/2021 05:23:12 PM,01/06/2021 05:31:31 PM,6.0,1.63,1.0,N,75.0,238.0,1.0,7.5,1.0,0.5,1.77,0.0,0.3,13.57,2.5
2,01/06/2021 05:10:12 PM,01/06/2021 05:23:41 PM,1.0,2.16,1.0,N,142.0,236.0,2.0,11.0,1.0,0.5,0.0,0.0,0.3,15.3,2.5
2,01/06/2021 05:27:33 PM,01/06/2021 05:30:15 PM,1.0,0.87,1.0,N,236.0,263.0,1.0,4.5,1.0,0.5,1.76,0.0,0.3,10.56,2.5
2,01/06/2021 05:21:05 PM,01/06/2021 05:25:19 PM,1.0,0.57,1.0,N,238.0,151.0,2.0,4.5,1.0,0.5,0.0,0.0,0.3,6.3,0.0
1,01/06/2021 05:35:29 PM,01/06/2021 05:55:43 PM,1.0,3.1,1.0,N,229.0,43.0,1.0,15.0,3.5,0.5,3.86,0.0,0.3,23.16,2.5
1,01/06/2021 05:13:34 PM,01/06/2021 05:19:40 PM,1.0,0.6,1.0,N,151.0,238.0,1.0,5.5,3.5,0.5,1.95,0.0,0.3,11.75,2.5
1,01/06/2021 05:37:35 PM,01/06/2021 05:51:19 PM,1.0,2.0,1.0,N,239.0,43.0,1.0,11.0,3.5,0.5,3.05,0.0,0.3,18.35,2.5
2,01/06/2021 05:42:01 PM,01/06/2021 05:59:00 PM,3.0,2.8,1.0,N,234.0,232.0,1.0,13.0,1.0,0.5,3.46,0.0,0.3,20.76,2.5
1,01/06/2021 05:14:22 PM,01/06/2021 05:22:47 PM,1.0,1.3,1.0,N,161.0,141.0,1.0,7.0,3.5,0.5,2.25,0.0,0.3,13.55,2.5
1,01/06/2021 05:35:45 PM,01/06/2021 05:44:14 PM,1.0,0.8,1.0,N,107.0,90.0,1.0,7.0,3.5,0.5,2.25,0.0,0.3,13.55,2.5
2,01/06/2021 05:38:10 PM,01/06/2021 05:44:48 PM,1.0,1.68,1.0,N,162.0,170.0,1.0,7.0,1.0,0.5,2.5,0.0,0.3,13.8,2.5
2,01/06/2021 05:51:40 PM,01/06/2021 05:57:13 PM,1.0,0.96,1.0,N,234.0,114.0,1.0,6.0,1.0,0.5,2.0,0.0,0.3,12.3,2.5
2,01/06/2021 05:09:50 PM,01/06/2021 05:39:40 PM,1.0,6.22,1.0,N,239.0,260.0,2.0,23.0,1.0,0.5,0.0,0.0,0.3,27.3,2.5
2,01/06/2021 04:59:48 PM,01/06/2021 05:11:46 PM,1.0,2.23,1.0,N,162.0,263.0,1.0,10.0,1.0,0.5,1.43,0.0,0.3,15.73,2.5
2,01/06/2021 05:26:12 PM,01/06/2021 05:32:59 PM,1.0,0.8,1.0,N,140.0,237.0,1.0,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
2,01/06/2021 05:39:16 PM,01/06/2021 06:04:20 PM,1.0,4.55,1.0,N,141.0,211.0,1.0,19.0,1.0,0.5,3.0,0.0,0.3,26.3,2.5
1,01/06/2021 05:29:41 PM,01/06/2021 05:45:41 PM,1.0,3.6,1.0,N,234.0,143.0,1.0,14.0,3.5,0.5,0.0,0.0,0.3,18.3,2.5
2,01/06/2021 05:13:28 PM,01/06/2021 05:29:09 PM,1.0,2.36,1.0,N,43.0,238.0,2.0,12.0,1.0,0.5,0.0,0.0,0.3,16.3,2.5
1,01/06/2021 05:22:11 PM,01/06/2021 05:30:58 PM,0.0,1.5,1.0,N,100.0,162.0,1.0,8.0,3.5,0.5,2.45,0.0,0.3,14.75,2.5
1,01/06/2021 05:57:00 PM,01/06/2021 06:25:54 PM,0.0,8.5,1.0,Y,141.0,97.0,1.0,29.0,3.5,0.5,6.65,0.0,0.3,39.95,2.5
2,01/06/2021 05:01:44 PM,01/06/2021 05:08:52 PM,1.0,1.36,1.0,N,237.0,236.0,1.0,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
2,01/06/2021 05:11:53 PM,01/06/2021 05:15:06 PM,1.0,0.35,1.0,N,236.0,236.0,1.0,4.0,1.0,0.5,1.66,0.0,0.3,9.96,2.5
2,01/06/2021 05:47:24 PM,01/06/2021 05:55:13 PM,1.0,0.76,1.0,N,161.0,237.0,2.0,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
2,01/06/2021 05:45:47 PM,01/06/2021 06:13:02 PM,1.0,7.31,3.0,N,138.0,130.0,1.0,42.5,1.0,0.0,8.76,0.0,0.3,52.56,0.0
2,01/06/2021 05:02:21 PM,01/06/2021 05:19:12 PM,1.0,1.44,1.0,N,116.0,42.0,2.0,9.0,1.0,0.5,0.0,0.0,0.3,10.8,0.0
2,01/06/2021 05:26:34 PM,01/06/2021 05:31:03 PM,1.0,0.81,1.0,N,41.0,42.0,1.0,5.0,1.0,0.5,1.36,0.0,0.3,8.16,0.0
2,01/06/2021 05:32:10 PM,01/06/2021 05:34:58 PM,1.0,0.4,1.0,N,42.0,42.0,1.0,4.0,1.0,0.5,0.0,0.0,0.3,5.8,0.0
2,01/06/2021 05:19:59 PM,01/06/2021 05:22:44 PM,1.0,0.31,1.0,N,234.0,164.0,1.0,4.0,1.0,0.5,2.0,0.0,0.3,10.3,2.5
2,01/06/2021 05:28:47 PM,01/06/2021 05:33:38 PM,1.0,1.33,1.0,N,90.0,161.0,1.0,6.0,1.0,0.5,3.0,0.0,0.3,13.3,2.5
2,01/06/2021 05:38:53 PM,01/06/2021 05:55:51 PM,1.0,3.51,1.0,N,43.0,236.0,1.0,14.5,1.0,0.5,3.76,0.0,0.3,22.56,2.5
2,01/06/2021 05:39:12 PM,01/06/2021 05:58:28 PM,1.0,4.46,1.0,N,68.0,45.0,1.0,17.0,1.0,0.5,1.0,0.0,0.3,22.3,2.5
1,01/06/2021 05:04:00 PM,01/06/2021 05:22:53 PM,1.0,3.2,1.0,N,100.0,140.0,1.0,14.5,3.5,0.5,4.7,0.0,0.3,23.5,2.5
1,01/06/2021 05:26:09 PM,01/06/2021 05:42:44 PM,1.0,2.4,1.0,N,140.0,170.0,2.0,12.5,3.5,0.5,0.0,0.0,0.3,16.8,2.5
2,01/06/2021 05:06:14 PM,01/06/2021 05:18:34 PM,1.0,4.52,1.0,N,261.0,137.0,1.0,15.0,1.0,0.5,3.86,0.0,0.3,23.16,2.5
2,01/06/2021 05:33:16 PM,01/06/2021 05:45:19 PM,1.0,2.1,1.0,N,161.0,262.0,1.0,10.0,1.0,0.5,2.0,0.0,0.3,16.3,2.5
2,01/06/2021 05:52:58 PM,01/06/2021 05:58:02 PM,1.0,0.69,1.0,N,263.0,236.0,1.0,5.0,1.0,0.5,1.0,0.0,0.3,10.3,2.5
2,01/06/2021 05:27:40 PM,01/06/2021 05:33:10 PM,1.0,0.87,1.0,N,237.0,237.0,1.0,6.0,1.0,0.5,3.09,0.0,0.3,13.39,2.5
2,01/06/2021 05:51:49 PM,01/06/2021 05:52:08 PM,1.0,0.0,5.0,N,70.0,70.0,2.0,97.0,0.0,0.0,0.0,0.0,0.3,97.3,0.0
2,01/06/2021 05:09:55 PM,01/06/2021 05:24:19 PM,1.0,2.55,1.0,N,161.0,249.0,2.0,11.0,1.0,0.5,0.0,0.0,0.3,15.3,2.5
2,01/06/2021 05:28:32 PM,01/06/2021 05:50:19 PM,1.0,4.75,1.0,N,90.0,237.0,1.0,18.0,1.0,0.5,5.58,0.0,0.3,27.88,2.5
2,01/06/2021 05:19:48 PM,01/06/2021 05:27:11 PM,1.0,1.23,1.0,N,141.0,162.0,1.0,7.0,1.0,0.5,2.83,0.0,0.3,14.13,2.5
2,01/06/2021 05:31:19 PM,01/06/2021 05:32:45 PM,1.0,0.14,1.0,N,162.0,141.0,1.0,3.0,1.0,0.5,2.0,0.0,0.3,9.3,2.5
1,01/06/2021 05:38:08 PM,01/06/2021 06:17:41 PM,1.0,4.0,1.0,N,236.0,236.0,1.0,25.5,3.5,0.5,5.0,0.0,0.3,34.8,2.5
2,01/06/2021 05:43:12 PM,01/06/2021 06:19:50 PM,1.0,17.53,2.0,N,10.0,244.0,2.0,52.0,4.5,0.5,0.0,6.12,0.3,63.42,0.0
2,01/06/2021 05:26:06 PM,01/06/2021 05:31:52 PM,1.0,0.81,1.0,N,142.0,230.0,1.0,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
2,01/06/2021 05:33:13 PM,01/06/2021 05:40:00 PM,1.0,1.26,1.0,N,230.0,237.0,1.0,7.0,1.0,0.5,1.13,0.0,0.3,12.43,2.5
2,01/06/2021 05:59:02 PM,01/06/2021 06:07:52 PM,1.0,1.64,1.0,N,162.0,236.0,1.0,8.5,1.0,0.5,3.0,0.0,0.3,15.8,2.5
2,01/06/2021 05:51:11 PM,01/06/2021 06:29:23 PM,1.0,6.33,5.0,N,25.0,77.0,2.0,23.85,0.0,0.5,0.0,0.0,0.3,24.65,0.0
2,01/06/2021 05:05:27 PM,01/06/2021 05:17:29 PM,1.0,3.12,1.0,N,137.0,262.0,1.0,11.5,1.0,0.5,3.16,0.0,0.3,18.96,2.5
2,01/06/2021 05:24:16 PM,01/06/2021 05:37:54 PM,1.0,2.23,1.0,N,140.0,263.0,1.0,11.0,1.0,0.5,3.82,0.0,0.3,19.12,2.5
2,01/06/2021 05:09:36 PM,01/06/2021 05:14:06 PM,1.0,0.89,1.0,N,163.0,161.0,1.0,5.0,1.0,0.5,1.86,0.0,0.3,11.16,2.5
2,01/06/2021 05:18:00 PM,01/06/2021 05:37:47 PM,1.0,4.07,1.0,N,161.0,42.0,1.0,16.0,1.0,0.5,4.06,0.0,0.3,24.36,2.5
2,01/06/2021 05:54:29 PM,01/06/2021 05:58:29 PM,1.0,1.3,1.0,N,43.0,238.0,1.0,5.5,1.0,0.5,2.45,0.0,0.3,12.25,2.5
2,01/06/2021 05:08:36 PM,01/06/2021 05:45:56 PM,1.0,15.8,1.0,N,132.0,123.0,2.0,44.5,1.0,0.5,0.0,0.0,0.3,46.3,0.0
1,01/06/2021 05:03:41 PM,01/06/2021 05:11:42 PM,1.0,1.2,1.0,N,68.0,234.0,2.0,7.0,3.5,0.5,0.0,0.0,0.3,11.3,2.5
2,01/06/2021 05:37:16 PM,01/06/2021 05:39:50 PM,1.0,0.45,1.0,N,239.0,239.0,1.0,4.0,1.0,0.5,2.08,0.0,0.3,10.38,2.5
