,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
800010,2.0,01/05/2020 04:40:13 PM,01/05/2020 04:54:23 PM,1.0,3.23,1.0,N,138.0,129.0,2.0,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0.0
800011,2.0,01/05/2020 04:07:10 PM,01/05/2020 04:16:05 PM,1.0,2.99,1.0,N,239.0,152.0,1.0,10.5,0.0,0.5,3.45,0.0,0.3,17.25,2.5
800012,2.0,01/05/2020 04:08:11 PM,01/05/2020 04:25:22 PM,1.0,2.37,1.0,N,237.0,90.0,1.0,12.0,0.0,0.5,1.53,0.0,0.3,16.83,2.5
800013,2.0,01/05/2020 04:26:05 PM,01/05/2020 04:49:26 PM,1.0,4.23,1.0,N,90.0,236.0,1.0,18.0,0.0,0.5,5.32,0.0,0.3,26.62,2.5
800014,2.0,01/05/2020 04:35:48 PM,01/05/2020 04:38:16 PM,6.0,0.52,1.0,N,234.0,164.0,1.0,4.0,0.0,0.5,0.73,0.0,0.3,8.03,2.5
800015,1.0,01/05/2020 04:41:11 PM,01/05/2020 05:13:09 PM,0.0,10.8,1.0,N,52.0,238.0,1.0,34.5,2.5,0.5,6.0,0.0,0.3,43.8,2.5
800016,2.0,01/05/2020 04:07:17 PM,01/05/2020 04:22:21 PM,2.0,2.23,1.0,N,43.0,162.0,1.0,11.5,0.0,0.5,3.7,0.0,0.3,18.5,2.5
800017,2.0,01/05/2020 04:51:51 PM,01/05/2020 05:00:38 PM,2.0,1.2,1.0,N,43.0,140.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
800018,1.0,01/05/2020 04:25:22 PM,01/05/2020 04:49:34 PM,4.0,3.9,1.0,N,211.0,163.0,2.0,17.5,2.5,0.5,0.0,0.0,0.3,20.8,2.5
800019,1.0,01/05/2020 04:18:42 PM,01/05/2020 04:25:32 PM,2.0,1.2,1.0,N,163.0,236.0,2.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
800020,1.0,01/05/2020 04:33:47 PM,01/05/2020 04:41:11 PM,2.0,1.6,1.0,N,43.0,163.0,2.0,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
800021,1.0,01/05/2020 04:44:53 PM,01/05/2020 04:54:51 PM,4.0,0.9,1.0,N,163.0,141.0,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
800022,1.0,01/05/2020 04:04:50 PM,01/05/2020 04:13:34 PM,1.0,1.5,1.0,N,170.0,79.0,2.0,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
800023,1.0,01/05/2020 04:14:17 PM,01/05/2020 04:20:58 PM,1.0,0.8,1.0,N,79.0,249.0,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
800024,1.0,01/05/2020 04:30:48 PM,01/05/2020 05:03:28 PM,1.0,0.0,1.0,N,90.0,82.0,1.0,24.2,0.0,0.5,0.0,6.12,0.3,31.12,0.0
800025,2.0,01/05/2020 04:11:18 PM,01/05/2020 04:16:41 PM,1.0,0.75,1.0,N,230.0,186.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
800026,2.0,01/05/2020 04:36:14 PM,01/05/2020 04:42:22 PM,4.0,0.83,1.0,N,100.0,48.0,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
800027,2.0,01/05/2020 04:49:51 PM,01/05/2020 05:01:56 PM,2.0,1.54,1.0,N,230.0,233.0,1.0,9.0,0.0,0.5,0.5,0.0,0.3,12.8,2.5
800028,1.0,01/05/2020 04:36:43 PM,01/05/2020 04:42:06 PM,1.0,0.8,1.0,N,141.0,236.0,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
800029,1.0,01/05/2020 04:13:15 PM,01/05/2020 04:19:22 PM,2.0,0.9,1.0,N,114.0,249.0,1.0,6.0,3.5,0.5,1.55,0.0,0.3,11.85,2.5
800030,1.0,01/05/2020 04:23:43 PM,01/05/2020 04:56:09 PM,2.0,5.2,1.0,N,249.0,236.0,1.0,23.5,3.5,0.5,2.5,0.0,0.3,30.3,2.5
800031,1.0,01/05/2020 04:15:44 PM,01/05/2020 04:18:49 PM,1.0,0.5,1.0,N,79.0,113.0,2.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
800032,1.0,01/05/2020 04:53:58 PM,01/05/2020 04:59:03 PM,1.0,1.3,1.0,N,170.0,237.0,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
800033,2.0,01/05/2020 04:46:39 PM,01/05/2020 05:01:04 PM,1.0,1.51,1.0,N,68.0,79.0,1.0,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
800034,2.0,01/05/2020 04:00:48 PM,01/05/2020 04:11:07 PM,1.0,1.47,1.0,N,249.0,246.0,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
800035,2.0,01/05/2020 04:12:41 PM,01/05/2020 04:31:29 PM,1.0,2.88,1.0,N,246.0,148.0,2.0,14.0,0.0,0.5,0.0,0.0,0.3,17.3,2.5
800036,2.0,01/05/2020 04:19:26 PM,01/05/2020 04:35:51 PM,1.0,5.13,1.0,N,87.0,170.0,1.0,18.0,0.0,0.5,2.13,0.0,0.3,23.43,2.5
800037,2.0,01/05/2020 04:39:46 PM,01/05/2020 04:47:50 PM,1.0,1.82,1.0,N,161.0,234.0,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
800038,2.0,01/05/2020 04:02:47 PM,01/05/2020 04:15:09 PM,2.0,2.64,1.0,N,211.0,232.0,2.0,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5
800039,2.0,01/05/2020 04:27:05 PM,01/05/2020 04:32:57 PM,2.0,0.92,1.0,N,107.0,113.0,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
800040,2.0,01/05/2020 04:39:45 PM,01/05/2020 04:59:50 PM,2.0,5.55,1.0,N,90.0,151.0,1.0,19.5,0.0,0.5,4.56,0.0,0.3,27.36,2.5
800041,1.0,01/05/2020 04:10:02 PM,01/05/2020 04:19:08 PM,2.0,1.2,1.0,N,230.0,186.0,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
800042,1.0,01/05/2020 04:29:15 PM,01/05/2020 04:36:48 PM,3.0,1.0,1.0,Y,246.0,68.0,1.0,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
800043,1.0,01/05/2020 04:49:30 PM,01/05/2020 04:54:10 PM,2.0,0.8,1.0,N,246.0,246.0,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
800044,1.0,01/05/2020 04:07:21 PM,01/05/2020 04:13:59 PM,1.0,1.3,1.0,N,239.0,238.0,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
800045,1.0,01/05/2020 04:16:56 PM,01/05/2020 04:39:07 PM,1.0,4.5,1.0,N,238.0,146.0,1.0,18.5,2.5,0.5,5.0,0.0,0.3,26.8,2.5
800046,2.0,01/05/2020 04:14:55 PM,01/05/2020 04:37:21 PM,2.0,4.1,1.0,N,211.0,230.0,2.0,18.5,0.0,0.5,0.0,0.0,0.3,21.8,2.5
800047,2.0,01/05/2020 04:42:33 PM,01/05/2020 04:50:12 PM,1.0,1.43,1.0,N,100.0,234.0,1.0,7.5,0.0,0.5,2.7,0.0,0.3,13.5,2.5
800048,2.0,01/05/2020 04:29:53 PM,01/05/2020 04:34:26 PM,1.0,0.81,2.0,N,100.0,48.0,2.0,52.0,0.0,0.5,0.0,0.0,0.3,55.3,2.5
800049,2.0,01/05/2020 04:34:47 PM,01/06/2020 04:34:26 PM,1.0,16.61,3.0,N,48.0,1.0,1.0,62.5,0.0,0.0,7.83,15.5,0.3,86.13,0.0
800050,1.0,01/05/2020 04:19:55 PM,01/05/2020 04:22:29 PM,1.0,0.4,1.0,N,236.0,236.0,2.0,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
800051,1.0,01/05/2020 04:26:24 PM,01/05/2020 04:31:51 PM,1.0,1.3,1.0,N,263.0,74.0,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
800052,1.0,01/05/2020 04:42:23 PM,01/05/2020 04:43:49 PM,1.0,0.5,1.0,N,236.0,43.0,2.0,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
800053,1.0,01/05/2020 04:56:29 PM,01/05/2020 05:01:47 PM,1.0,1.1,1.0,N,163.0,186.0,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
800054,2.0,01/05/2020 04:39:18 PM,01/05/2020 04:46:59 PM,1.0,1.08,1.0,N,246.0,48.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
800055,2.0,01/05/2020 04:59:05 PM,01/05/2020 05:12:47 PM,1.0,1.48,1.0,N,246.0,230.0,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
800056,2.0,01/05/2020 04:12:43 PM,01/05/2020 04:22:22 PM,2.0,1.14,1.0,N,230.0,163.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
800057,2.0,01/05/2020 04:50:36 PM,01/05/2020 05:01:26 PM,2.0,1.89,1.0,N,170.0,113.0,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
800058,2.0,01/05/2020 04:09:59 PM,01/05/2020 04:12:58 PM,1.0,0.57,1.0,N,90.0,249.0,1.0,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
800059,2.0,01/05/2020 04:37:25 PM,01/05/2020 04:45:55 PM,1.0,1.29,1.0,N,246.0,48.0,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
800060,2.0,01/05/2020 04:22:43 PM,01/05/2020 04:32:25 PM,1.0,2.02,1.0,N,48.0,239.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
800061,2.0,01/05/2020 04:34:08 PM,01/05/2020 04:39:31 PM,1.0,0.79,1.0,N,239.0,239.0,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
800062,1.0,01/05/2020 04:39:11 PM,01/05/2020 04:45:59 PM,1.0,1.1,1.0,N,24.0,238.0,1.0,7.0,0.0,0.5,3.0,0.0,0.3,10.8,0.0
800063,1.0,01/05/2020 04:53:59 PM,01/05/2020 05:18:02 PM,1.0,3.5,1.0,N,239.0,137.0,1.0,17.0,2.5,0.5,4.06,0.0,0.3,24.36,2.5
800064,2.0,01/05/2020 04:10:33 PM,01/05/2020 04:18:22 PM,1.0,1.18,1.0,N,148.0,224.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
800065,2.0,01/05/2020 04:22:23 PM,01/05/2020 04:28:26 PM,1.0,0.9,1.0,N,107.0,107.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
800066,2.0,01/05/2020 04:31:03 PM,01/05/2020 04:45:06 PM,1.0,3.01,1.0,N,170.0,142.0,1.0,12.0,0.0,0.5,2.3,0.0,0.3,17.6,2.5
800067,2.0,01/05/2020 04:16:13 PM,01/05/2020 04:24:33 PM,1.0,1.75,1.0,N,140.0,236.0,1.0,8.0,0.0,0.5,1.0,0.0,0.3,12.3,2.5
800068,2.0,01/05/2020 04:28:06 PM,01/05/2020 04:33:43 PM,1.0,0.78,1.0,N,264.0,237.0,1.0,5.5,0.0,0.5,0.7,0.0,0.3,9.5,2.5
800069,2.0,01/05/2020 04:35:40 PM,01/05/2020 04:50:43 PM,1.0,2.12,1.0,N,237.0,230.0,1.0,11.0,0.0,0.5,1.4,0.0,0.3,15.7,2.5
800070,2.0,01/05/2020 04:03:41 PM,01/05/2020 04:08:30 PM,1.0,0.66,1.0,N,234.0,186.0,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
800071,2.0,01/05/2020 04:19:40 PM,01/05/2020 04:30:28 PM,1.0,2.21,1.0,N,48.0,237.0,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
800072,2.0,01/05/2020 04:39:32 PM,01/05/2020 04:49:28 PM,1.0,1.27,1.0,N,141.0,142.0,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
800073,2.0,01/05/2020 04:51:39 PM,01/05/2020 04:57:28 PM,1.0,0.77,1.0,N,142.0,142.0,1.0,6.0,0.0,0.5,0.46,0.0,0.3,9.76,2.5
800074,2.0,01/05/2020 04:25:08 PM,01/05/2020 04:28:44 PM,5.0,0.62,1.0,N,142.0,48.0,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
800075,2.0,01/05/2020 04:03:01 PM,01/05/2020 04:21:33 PM,1.0,3.54,1.0,N,256.0,113.0,1.0,15.0,0.0,0.5,1.83,0.0,0.3,20.13,2.5
800076,2.0,01/05/2020 04:34:29 PM,01/05/2020 05:06:12 PM,2.0,10.9,1.0,N,231.0,263.0,1.0,34.0,0.0,0.5,5.6,0.0,0.3,42.9,2.5
800077,2.0,01/05/2020 04:08:05 PM,01/05/2020 04:13:15 PM,1.0,1.32,1.0,N,140.0,233.0,1.0,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
800078,2.0,01/05/2020 04:15:59 PM,01/05/2020 04:32:36 PM,1.0,9.34,1.0,N,233.0,138.0,1.0,26.5,0.0,0.5,7.18,6.12,0.3,43.1,2.5
800079,2.0,01/05/2020 04:53:05 PM,01/05/2020 05:00:11 PM,1.0,1.16,1.0,N,7.0,7.0,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0
800080,1.0,01/05/2020 04:11:36 PM,01/05/2020 04:17:44 PM,1.0,1.0,1.0,N,90.0,125.0,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
800081,1.0,01/05/2020 04:19:00 PM,01/05/2020 04:42:43 PM,1.0,3.4,1.0,N,211.0,48.0,1.0,16.5,2.5,0.5,3.95,0.0,0.3,23.75,2.5
800082,1.0,01/05/2020 04:45:13 PM,01/05/2020 04:50:44 PM,1.0,0.5,1.0,N,48.0,50.0,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
800083,1.0,01/05/2020 04:54:01 PM,01/05/2020 04:56:55 PM,1.0,0.5,1.0,N,143.0,239.0,1.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
800084,1.0,01/05/2020 04:27:31 PM,01/05/2020 04:45:51 PM,2.0,1.2,1.0,N,163.0,170.0,2.0,12.0,3.5,0.5,0.0,0.0,0.3,16.3,2.5
800085,1.0,01/05/2020 04:12:29 PM,01/05/2020 04:29:07 PM,1.0,2.1,1.0,N,249.0,161.0,1.0,12.0,2.5,0.5,3.06,0.0,0.3,18.36,2.5
800086,1.0,01/05/2020 04:31:35 PM,01/05/2020 04:51:31 PM,1.0,3.9,1.0,N,161.0,45.0,2.0,16.5,2.5,0.5,0.0,0.0,0.3,19.8,2.5
800087,2.0,01/05/2020 04:36:53 PM,01/05/2020 04:40:25 PM,4.0,0.7,1.0,N,90.0,249.0,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
800088,2.0,01/05/2020 04:51:52 PM,01/05/2020 05:10:05 PM,4.0,1.31,1.0,N,186.0,170.0,1.0,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
800089,2.0,01/05/2020 04:02:59 PM,01/05/2020 04:11:21 PM,2.0,1.01,1.0,N,170.0,186.0,1.0,7.0,0.0,0.5,3.0,0.0,0.3,13.3,2.5
800090,2.0,01/05/2020 04:15:41 PM,01/05/2020 04:26:17 PM,2.0,1.55,1.0,N,68.0,234.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
800091,1.0,01/05/2020 04:39:47 PM,01/05/2020 04:44:47 PM,1.0,0.6,1.0,N,142.0,239.0,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
800092,2.0,01/05/2020 04:06:06 PM,01/05/2020 04:10:37 PM,2.0,1.06,1.0,N,246.0,246.0,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
800093,2.0,01/05/2020 04:12:29 PM,01/05/2020 04:17:52 PM,2.0,1.45,1.0,N,246.0,246.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
800094,2.0,01/05/2020 04:52:31 PM,01/05/2020 05:11:05 PM,4.0,5.66,1.0,N,45.0,161.0,2.0,20.0,0.0,0.5,0.0,0.0,0.3,23.3,2.5
800095,2.0,01/05/2020 04:28:10 PM,01/05/2020 05:06:18 PM,1.0,20.49,2.0,N,132.0,140.0,1.0,52.0,0.0,0.5,4.0,6.12,0.3,65.42,2.5
800096,2.0,01/05/2020 04:03:52 PM,01/05/2020 04:10:03 PM,1.0,1.23,1.0,N,164.0,162.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
800097,2.0,01/05/2020 04:32:26 PM,01/05/2020 04:41:41 PM,1.0,1.21,1.0,N,170.0,90.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
800098,2.0,01/05/2020 04:00:24 PM,01/05/2020 04:19:16 PM,1.0,5.29,1.0,N,24.0,48.0,1.0,19.0,0.0,0.5,6.69,0.0,0.3,28.99,2.5
800099,2.0,01/05/2020 04:39:13 PM,01/05/2020 04:48:09 PM,1.0,2.26,1.0,N,162.0,145.0,1.0,9.5,0.0,0.5,3.78,6.12,0.3,22.7,2.5
800100,2.0,01/05/2020 04:11:24 PM,01/05/2020 04:20:18 PM,1.0,1.48,1.0,N,234.0,161.0,1.0,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5
800101,1.0,01/05/2020 04:07:31 PM,01/05/2020 04:29:42 PM,1.0,3.1,1.0,N,48.0,79.0,1.0,15.5,2.5,0.5,0.0,0.0,0.3,18.8,2.5
800102,1.0,01/05/2020 04:33:52 PM,01/05/2020 04:44:22 PM,1.0,1.0,1.0,N,79.0,148.0,1.0,8.0,2.5,0.5,2.0,0.0,0.3,13.3,2.5
800103,2.0,01/05/2020 04:42:26 PM,01/05/2020 05:27:59 PM,1.0,24.74,1.0,N,132.0,200.0,1.0,67.0,0.0,0.5,10.0,6.12,0.3,83.92,0.0
800104,1.0,01/05/2020 04:07:08 PM,01/05/2020 04:22:36 PM,0.0,2.6,1.0,Y,246.0,211.0,1.0,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
800105,1.0,01/05/2020 04:40:02 PM,01/05/2020 04:45:47 PM,0.0,1.2,1.0,N,107.0,186.0,4.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
800106,2.0,01/05/2020 04:14:01 PM,01/05/2020 04:28:45 PM,2.0,2.18,1.0,N,246.0,170.0,2.0,-11.0,0.0,-0.5,0.0,0.0,-0.3,-14.3,-2.5
800107,2.0,01/05/2020 04:14:01 PM,01/05/2020 04:28:45 PM,2.0,2.18,1.0,N,246.0,170.0,2.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
800108,2.0,01/05/2020 04:03:45 PM,01/05/2020 04:09:45 PM,1.0,0.92,1.0,N,100.0,50.0,1.0,6.0,0.0,0.5,2.32,0.0,0.3,11.62,2.5
800109,2.0,01/05/2020 04:21:38 PM,01/05/2020 04:26:41 PM,1.0,1.03,1.0,N,237.0,141.0,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
800110,2.0,01/05/2020 04:28:31 PM,01/05/2020 04:37:37 PM,1.0,1.93,1.0,N,141.0,75.0,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
800111,1.0,01/05/2020 04:37:30 PM,01/05/2020 04:41:38 PM,1.0,0.9,1.0,N,186.0,90.0,1.0,5.0,2.5,0.5,2.05,0.0,0.3,10.35,2.5
800112,1.0,01/05/2020 04:45:37 PM,01/05/2020 04:55:51 PM,1.0,1.4,1.0,N,90.0,164.0,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
800113,1.0,01/05/2020 04:56:52 PM,01/05/2020 05:06:59 PM,1.0,1.6,1.0,N,164.0,107.0,1.0,8.5,2.5,0.5,2.36,0.0,0.3,14.16,2.5
800114,1.0,01/05/2020 04:41:09 PM,01/05/2020 05:02:22 PM,1.0,3.8,1.0,N,68.0,151.0,1.0,17.0,2.5,0.5,2.0,0.0,0.3,22.3,2.5
800115,2.0,01/05/2020 04:45:24 PM,01/05/2020 04:53:25 PM,1.0,1.12,1.0,N,162.0,161.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
800116,1.0,01/05/2020 04:26:12 PM,01/05/2020 04:45:27 PM,1.0,1.9,1.0,N,158.0,144.0,2.0,13.0,2.5,0.5,0.0,0.0,0.3,16.3,2.5
800117,,07/02/2020 04:37:00 AM,07/02/2020 05:14:00 AM,,12.39,,,102.0,68.0,,51.1,0.0,0.5,0.0,0.0,0.3,51.9,0.0
800118,2.0,01/05/2020 04:11:12 PM,01/05/2020 04:17:08 PM,1.0,1.67,1.0,N,107.0,229.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
800119,2.0,01/05/2020 04:31:24 PM,01/05/2020 04:44:15 PM,1.0,2.03,1.0,N,263.0,238.0,1.0,10.5,0.0,0.5,3.45,0.0,0.3,17.25,2.5
800120,2.0,01/05/2020 04:53:47 PM,01/05/2020 05:04:42 PM,1.0,1.59,1.0,N,43.0,140.0,1.0,9.0,0.0,0.5,2.0,0.0,0.3,14.3,2.5
800121,2.0,01/05/2020 04:10:56 PM,01/05/2020 04:23:39 PM,1.0,1.38,1.0,N,246.0,100.0,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
800122,2.0,01/05/2020 04:30:03 PM,01/05/2020 04:36:16 PM,1.0,1.23,1.0,N,230.0,142.0,1.0,6.5,0.0,0.5,2.45,0.0,0.3,12.25,2.5
800123,2.0,01/05/2020 04:42:23 PM,01/05/2020 04:57:05 PM,1.0,2.83,1.0,Y,142.0,262.0,1.0,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5
800124,1.0,01/05/2020 04:34:23 PM,01/05/2020 04:52:21 PM,1.0,1.3,1.0,N,142.0,161.0,1.0,12.0,2.5,0.5,3.8,0.0,0.3,19.1,2.5
800125,1.0,01/05/2020 04:59:04 PM,01/05/2020 05:00:19 PM,1.0,0.4,1.0,N,100.0,186.0,1.0,3.5,2.5,0.5,1.35,0.0,0.3,8.15,2.5
800126,2.0,01/05/2020 04:00:14 PM,01/05/2020 04:07:26 PM,1.0,1.41,1.0,N,239.0,151.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
800127,2.0,01/05/2020 04:34:39 PM,01/05/2020 04:45:31 PM,5.0,2.28,1.0,N,43.0,75.0,1.0,10.5,0.0,0.5,1.5,0.0,0.3,15.3,2.5
800128,2.0,01/05/2020 04:00:38 PM,01/05/2020 04:18:30 PM,1.0,4.53,1.0,N,75.0,68.0,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
800129,2.0,01/05/2020 04:01:57 PM,01/05/2020 04:03:32 PM,2.0,0.27,1.0,N,142.0,142.0,2.0,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
800130,2.0,01/05/2020 04:04:00 PM,01/05/2020 04:08:00 PM,2.0,1.12,1.0,N,142.0,239.0,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
800131,1.0,01/05/2020 04:03:34 PM,01/05/2020 04:08:22 PM,2.0,0.9,1.0,N,237.0,262.0,1.0,5.0,3.5,0.5,1.85,0.0,0.3,11.15,2.5
800132,1.0,01/05/2020 04:42:34 PM,01/05/2020 04:52:30 PM,1.0,1.7,1.0,N,234.0,148.0,2.0,9.0,3.5,0.5,0.0,0.0,0.3,13.3,2.5
800133,2.0,01/05/2020 04:06:11 PM,01/05/2020 04:14:14 PM,1.0,1.18,1.0,N,100.0,137.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
800134,2.0,01/05/2020 04:26:46 PM,01/05/2020 04:37:05 PM,1.0,2.32,1.0,N,170.0,263.0,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
800135,2.0,01/05/2020 04:37:30 PM,01/05/2020 04:48:04 PM,1.0,1.9,1.0,N,262.0,75.0,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
800136,2.0,01/05/2020 04:54:35 PM,01/05/2020 05:02:03 PM,1.0,2.05,1.0,N,236.0,74.0,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
800137,2.0,01/05/2020 04:09:35 PM,01/05/2020 04:16:33 PM,1.0,1.3,1.0,N,239.0,237.0,1.0,7.0,0.0,0.5,1.54,0.0,0.3,11.84,2.5
800138,2.0,01/05/2020 04:44:56 PM,01/05/2020 04:52:42 PM,1.0,1.48,1.0,N,161.0,234.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
800139,2.0,01/05/2020 04:55:47 PM,01/05/2020 05:03:16 PM,1.0,1.26,1.0,N,234.0,68.0,1.0,6.5,0.0,0.5,1.2,0.0,0.3,11.0,2.5
800140,2.0,01/05/2020 04:16:56 PM,01/05/2020 04:26:11 PM,1.0,2.51,1.0,N,43.0,166.0,1.0,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
